,Date,Market,Product,In_Flow,Out_Flow,Stock,Unit
3912,2016-03-24,Al Qadarif,Sorghum (Dabar),560,0,,Standard Sack ~90kg
3913,2016-03-24,Al Qadarif,Sorghum (Feterita),13114,0,,Standard Sack ~90kg
3914,2016-03-23,"Om Durman, El Salam",Milking Goat,66,58,,Head
3915,2016-03-23,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2873,2345,,Head
3916,2016-03-23,"Om Durman, El Salam",Camels,74,60,,Head
3917,2016-03-23,"Om Durman, El Salam","Calf (live, 250 Kg)",187,149,,Head
3918,2016-03-23,"Om Durman, El Salam","Bull (350 kg, live)",45,36,,Head
3919,2016-03-23,"Om Durman, El Salam",Local milking Cow - Low Yeilder,7,5,,Head
3920,2016-03-23,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),5168,2541,,Head
3921,2016-03-21,Al Qadarif,Millet,3019,0,,Standard Sack ~90kg
3922,2016-03-21,Al Qadarif,Sesame,1444,0,,KANTAR (45 KG)
3923,2016-03-21,Al Qadarif,Sorghum (Dabar),34,0,,Standard Sack ~90kg
3924,2016-03-21,Al Qadarif,Sorghum (Feterita),19730,0,,Standard Sack ~90kg
3925,2016-03-18,Al Qadarif,Millet,276,0,,Standard Sack ~90kg
3926,2016-03-18,Al Qadarif,Sesame,2648,0,,KANTAR (45 KG)
3927,2016-03-18,Al Qadarif,Sorghum (Dabar),682,0,,Standard Sack ~90kg
3928,2016-03-18,Al Qadarif,Sorghum (Feterita),28214,0,,Standard Sack ~90kg
3929,2016-03-16,"Om Durman, El Salam",Milking Goat,85,63,,Head
3930,2016-03-16,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2412,1785,,Head
3931,2016-03-16,"Om Durman, El Salam",Camels,39,30,,Head
3932,2016-03-16,"Om Durman, El Salam","Calf (live, 250 Kg)",212,189,,Head
3933,2016-03-16,"Om Durman, El Salam","Bull (350 kg, live)",88,58,,Head
3934,2016-03-16,"Om Durman, El Salam",Local milking Cow - Low Yeilder,7,5,,Head
3935,2016-03-16,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4744,1965,,Head
3936,2016-03-14,Al Qadarif,Millet,823,0,,Standard Sack ~90kg
3937,2016-03-14,Al Qadarif,Sesame,3296,0,,KANTAR (45 KG)
3938,2016-03-14,Al Qadarif,Sorghum (Dabar),482,0,,Standard Sack ~90kg
3939,2016-03-14,Al Qadarif,Sorghum (Feterita),18453,0,,Standard Sack ~90kg
3940,2016-03-10,Al Qadarif,Millet,320,0,,Standard Sack ~90kg
3941,2016-03-10,Al Qadarif,Sesame,2695,0,,KANTAR (45 KG)
3942,2016-03-10,Al Qadarif,Sorghum (Dabar),482,0,,Standard Sack ~90kg
3943,2016-03-10,Al Qadarif,Sorghum (Feterita),19024,0,,Standard Sack ~90kg
3944,2016-03-09,"Om Durman, El Salam",Milking Goat,71,59,,Head
3945,2016-03-09,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),1702,1258,,Head
3946,2016-03-09,"Om Durman, El Salam",Camels,26,18,,Head
3947,2016-03-09,"Om Durman, El Salam","Calf (live, 250 Kg)",158,127,,Head
3948,2016-03-09,"Om Durman, El Salam","Bull (350 kg, live)",190,67,,Head
3949,2016-03-09,"Om Durman, El Salam",Local milking Cow - Low Yeilder,5,3,,Head
3950,2016-03-09,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4085,824,,Head
3951,2016-03-07,Al Qadarif,Millet,494,0,,Standard Sack ~90kg
3952,2016-03-07,Al Qadarif,Sesame,1622,0,,KANTAR (45 KG)
3953,2016-03-07,Al Qadarif,Sorghum (Dabar),379,0,,Standard Sack ~90kg
3954,2016-03-07,Al Qadarif,Sorghum (Feterita),23789,0,,Standard Sack ~90kg
3955,2016-03-03,Al Qadarif,Millet,188,0,,Standard Sack ~90kg
3956,2016-03-03,Al Qadarif,Sesame,2609,0,,KANTAR (45 KG)
3957,2016-03-03,Al Qadarif,Sorghum (Dabar),265,0,,Standard Sack ~90kg
3958,2016-03-03,Al Qadarif,Sorghum (Feterita),22239,0,,Standard Sack ~90kg
3959,2016-03-02,"Om Durman, El Salam",Milking Goat,86,69,,Head
3960,2016-03-02,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2580,1655,,Head
3961,2016-03-02,"Om Durman, El Salam",Camels,73,68,,Head
3962,2016-03-02,"Om Durman, El Salam","Calf (live, 250 Kg)",108,94,,Head
3963,2016-03-02,"Om Durman, El Salam","Bull (350 kg, live)",210,196,,Head
3964,2016-03-02,"Om Durman, El Salam",Local milking Cow - Low Yeilder,18,18,,Head
3965,2016-03-02,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4584,745,,Head
3966,2016-02-29,Al Qadarif,Millet,936,0,,Standard Sack ~90kg
3967,2016-02-29,Al Qadarif,Sesame,2799,0,,KANTAR (45 KG)
3968,2016-02-29,Al Qadarif,Sorghum (Dabar),456,0,,Standard Sack ~90kg
3969,2016-02-29,Al Qadarif,Sorghum (Feterita),12868,0,,Standard Sack ~90kg
3970,2016-02-25,Al Qadarif,Millet,936,0,,Standard Sack ~90kg
3971,2016-02-25,Al Qadarif,Sesame,3556,0,,KANTAR (45 KG)
3972,2016-02-25,Al Qadarif,Sorghum (Dabar),237,0,,Standard Sack ~90kg
3973,2016-02-25,Al Qadarif,Sorghum (Feterita),27142,0,,Standard Sack ~90kg
3974,2016-02-24,"Om Durman, El Salam",Milking Goat,58,47,,Head
3975,2016-02-24,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),1709,665,,Head
3976,2016-02-24,"Om Durman, El Salam",Camels,142,122,,Head
3977,2016-02-24,"Om Durman, El Salam","Calf (live, 250 Kg)",98,82,,Head
3978,2016-02-24,"Om Durman, El Salam","Bull (350 kg, live)",177,171,,Head
3979,2016-02-24,"Om Durman, El Salam",Local milking Cow - Low Yeilder,17,11,,Head
3980,2016-02-24,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4908,1225,,Head
3981,2016-02-22,Al Qadarif,Millet,1042,0,,Standard Sack ~90kg
3982,2016-02-22,Al Qadarif,Sesame,4547,0,,KANTAR (45 KG)
3983,2016-02-22,Al Qadarif,Sorghum (Dabar),1219,0,,Standard Sack ~90kg
3984,2016-02-22,Al Qadarif,Sorghum (Feterita),19944,0,,Standard Sack ~90kg
3985,2016-02-19,Al Qadarif,Millet,536,0,,Standard Sack ~90kg
3986,2016-02-19,Al Qadarif,Sesame,4257,0,,KANTAR (45 KG)
3987,2016-02-19,Al Qadarif,Sorghum (Dabar),544,0,,Standard Sack ~90kg
3988,2016-02-19,Al Qadarif,Sorghum (Feterita),20501,0,,Standard Sack ~90kg
3989,2016-02-17,"Om Durman, El Salam",Milking Goat,52,42,,Head
3990,2016-02-17,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),1608,765,,Head
3991,2016-02-17,"Om Durman, El Salam",Camels,26,24,,Head
3992,2016-02-17,"Om Durman, El Salam","Calf (live, 250 Kg)",147,128,,Head
3993,2016-02-17,"Om Durman, El Salam","Bull (350 kg, live)",41,35,,Head
3994,2016-02-17,"Om Durman, El Salam",Local milking Cow - Low Yeilder,14,8,,Head
3995,2016-02-17,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4632,1085,,Head
3996,2016-02-15,Al Qadarif,Millet,794,0,,Standard Sack ~90kg
3997,2016-02-15,Al Qadarif,Sesame,4153,0,,KANTAR (45 KG)
3998,2016-02-15,Al Qadarif,Sorghum (Dabar),937,0,,Standard Sack ~90kg
3999,2016-02-15,Al Qadarif,Sorghum (Feterita),20253,0,,Standard Sack ~90kg
4000,2016-02-11,Al Qadarif,Millet,534,0,,Standard Sack ~90kg
4001,2016-02-11,Al Qadarif,Sesame,2377,0,,KANTAR (45 KG)
4002,2016-02-11,Al Qadarif,Sorghum (Dabar),936,0,,Standard Sack ~90kg
4003,2016-02-11,Al Qadarif,Sorghum (Feterita),20346,0,,Standard Sack ~90kg
4004,2016-02-10,"Om Durman, El Salam",Milking Goat,88,69,,Head
4005,2016-02-10,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),1805,1089,,Head
4006,2016-02-10,"Om Durman, El Salam",Camels,17,12,,Head
4007,2016-02-10,"Om Durman, El Salam","Calf (live, 250 Kg)",204,185,,Head
4008,2016-02-10,"Om Durman, El Salam","Bull (350 kg, live)",73,66,,Head
4009,2016-02-10,"Om Durman, El Salam",Local milking Cow - Low Yeilder,9,6,,Head
4010,2016-02-10,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4854,2177,,Head
4011,2016-02-03,"Om Durman, El Salam",Milking Goat,172,119,,Head
4012,2016-02-03,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2041,1856,,Head
4013,2016-02-03,"Om Durman, El Salam",Camels,36,24,,Head
4014,2016-02-03,"Om Durman, El Salam","Calf (live, 250 Kg)",148,122,,Head
4015,2016-02-03,"Om Durman, El Salam","Bull (350 kg, live)",82,71,,Head
4016,2016-02-03,"Om Durman, El Salam",Local milking Cow - Low Yeilder,14,8,,Head
4017,2016-02-03,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),6252,4086,,Head
4018,2016-02-01,Al Qadarif,Millet,580,0,,Standard Sack ~90kg
4019,2016-02-01,Al Qadarif,Sesame,4766,0,,KANTAR (45 KG)
4020,2016-02-01,Al Qadarif,Sorghum (Dabar),1163,0,,Standard Sack ~90kg
4021,2016-02-01,Al Qadarif,Sorghum (Feterita),18732,0,,Standard Sack ~90kg
4022,2016-01-28,Al Qadarif,Millet,211,0,,Standard Sack ~90kg
4023,2016-01-28,Al Qadarif,Sesame,4929,0,,KANTAR (45 KG)
4024,2016-01-28,Al Qadarif,Sorghum (Dabar),1650,0,,Standard Sack ~90kg
4025,2016-01-28,Al Qadarif,Sorghum (Feterita),119366,0,,Standard Sack ~90kg
4026,2016-01-27,"Om Durman, El Salam",Milking Goat,96,71,,Head
4027,2016-01-27,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2589,1750,,Head
4028,2016-01-27,"Om Durman, El Salam",Camels,41,32,,Head
4029,2016-01-27,"Om Durman, El Salam","Calf (live, 250 Kg)",102,68,,Head
4030,2016-01-27,"Om Durman, El Salam","Bull (350 kg, live)",85,66,,Head
4031,2016-01-27,"Om Durman, El Salam",Local milking Cow - Low Yeilder,17,9,,Head
4032,2016-01-27,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),5863,2200,,Head
4033,2016-01-26,Kadugli,Sorghum (Feterita),1000,255,,Standard Sack ~90kg
4034,2016-01-25,Al Qadarif,Millet,497,0,,Standard Sack ~90kg
4035,2016-01-25,Al Qadarif,Sesame,4682,0,,KANTAR (45 KG)
4036,2016-01-25,Al Qadarif,Sorghum (Dabar),217,0,,Standard Sack ~90kg
4037,2016-01-25,Al Qadarif,Sorghum (Feterita),18621,0,,Standard Sack ~90kg
4038,2016-01-21,Al Qadarif,Millet,408,0,,Standard Sack ~90kg
4039,2016-01-21,Al Qadarif,Sesame,4985,0,,KANTAR (45 KG)
4040,2016-01-21,Al Qadarif,Sorghum (Dabar),402,0,,Standard Sack ~90kg
4041,2016-01-21,Al Qadarif,Sorghum (Feterita),18854,0,,Standard Sack ~90kg
4042,2016-01-20,"Om Durman, El Salam",Milking Goat,122,107,,Head
4043,2016-01-20,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2772,2040,,Head
4044,2016-01-20,"Om Durman, El Salam",Camels,4,1,,Head
4045,2016-01-20,"Om Durman, El Salam","Calf (live, 250 Kg)",111,74,,Head
4046,2016-01-20,"Om Durman, El Salam","Bull (350 kg, live)",16,9,,Head
4047,2016-01-20,"Om Durman, El Salam",Local milking Cow - Low Yeilder,10,6,,Head
4048,2016-01-20,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3685,2210,,Head
4049,2016-01-06,Al Qadarif,Sesame,6060,0,,KANTAR (45 KG)
4050,2016-01-06,Al Qadarif,Sorghum (Feterita),14059,0,,Standard Sack ~90kg
4051,2016-01-06,Al Qadarif,Millet,740,0,,Standard Sack ~90kg
4052,2016-01-06,Al Qadarif,Sorghum (Dabar),225,0,,Standard Sack ~90kg
4053,2016-01-03,Al Qadarif,Sesame,6946,0,,KANTAR (45 KG)
4054,2016-01-03,Al Qadarif,Sorghum (Feterita),12020,0,,Standard Sack ~90kg
4055,2016-01-03,Al Qadarif,Millet,697,0,,Standard Sack ~90kg
4056,2016-01-03,Al Qadarif,Sorghum (Dabar),520,0,,Standard Sack ~90kg
4057,2015-12-30,Al Qadarif,Sesame,7532,0,,KANTAR (45 KG)
4058,2015-12-30,Al Qadarif,Sorghum (Feterita),10044,0,,Standard Sack ~90kg
4059,2015-12-30,Al Qadarif,Millet,1165,0,,Standard Sack ~90kg
4060,2015-12-30,Al Qadarif,Sorghum (Dabar),237,0,,Standard Sack ~90kg
4061,2015-12-28,Al Qadarif,Sesame,8015,0,,KANTAR (45 KG)
4062,2015-12-28,Al Qadarif,Millet,715,0,,Standard Sack ~90kg
4063,2015-12-28,Al Qadarif,Sorghum (Dabar),223,0,,Standard Sack ~90kg
4064,2015-12-28,Al Qadarif,Sorghum (Feterita),6585,0,,Standard Sack ~90kg
4065,2015-12-23,"Om Durman, El Salam",Milking Goat,132,96,,Head
4066,2015-12-23,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),1857,1465,,Head
4067,2015-12-23,"Om Durman, El Salam",Camels,6,2,,Head
4068,2015-12-23,"Om Durman, El Salam","Calf (live, 250 Kg)",218,189,,Head
4069,2015-12-23,"Om Durman, El Salam","Bull (350 kg, live)",21,19,,Head
4070,2015-12-23,"Om Durman, El Salam",Local milking Cow - Low Yeilder,17,11,,Head
4071,2015-12-23,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),5362,2850,,Head
4072,2015-12-16,Al Qadarif,Sesame,4382,0,,KANTAR (45 KG)
4073,2015-12-16,Al Qadarif,Millet,350,0,,Standard Sack ~90kg
4074,2015-12-16,Al Qadarif,Sorghum (Dabar),92,0,,Standard Sack ~90kg
4075,2015-12-16,Al Qadarif,Sorghum (Feterita),3134,0,,Standard Sack ~90kg
4076,2015-12-16,"Om Durman, El Salam",Milking Goat,152,117,,Head
4077,2015-12-16,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2006,1755,,Head
4078,2015-12-16,"Om Durman, El Salam",Camels,6,3,,Head
4079,2015-12-16,"Om Durman, El Salam","Calf (live, 250 Kg)",253,214,,Head
4080,2015-12-16,"Om Durman, El Salam","Bull (350 kg, live)",22,14,,Head
4081,2015-12-16,"Om Durman, El Salam",Local milking Cow - Low Yeilder,19,12,,Head
4082,2015-12-16,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),5685,3210,,Head
4083,2015-12-13,Al Qadarif,Sesame,6552,0,,KANTAR (45 KG)
4084,2015-12-13,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4085,2015-12-13,Al Qadarif,Sorghum (Dabar),163,0,,Standard Sack ~90kg
4086,2015-12-13,Al Qadarif,Sorghum (Feterita),3456,0,,Standard Sack ~90kg
4087,2015-12-09,Al Qadarif,Sesame,10129,0,,KANTAR (45 KG)
4088,2015-12-09,Al Qadarif,Millet,465,0,,Standard Sack ~90kg
4089,2015-12-09,Al Qadarif,Sorghum (Dabar),160,0,,Standard Sack ~90kg
4090,2015-12-09,Al Qadarif,Sorghum (Feterita),2665,0,,Standard Sack ~90kg
4091,2015-12-09,"Om Durman, El Salam",Milking Goat,25,17,,Head
4092,2015-12-09,"Om Durman, El Salam",Goat (Noubian Male live 13-30kgs),2105,1280,,Head
4093,2015-12-09,"Om Durman, El Salam",Camels,4,1,,Head
4094,2015-12-09,"Om Durman, El Salam","Calf (live, 250 Kg)",148,134,,Head
4095,2015-12-09,"Om Durman, El Salam","Bull (350 kg, live)",22,17,,Head
4096,2015-12-09,"Om Durman, El Salam",Local milking Cow - Low Yeilder,11,9,,Head
4097,2015-12-09,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4685,2210,,Head
4098,2015-12-06,Al Qadarif,Sesame,8920,0,,KANTAR (45 KG)
4099,2015-12-06,Al Qadarif,Sorghum (Dabar),69,0,,Standard Sack ~90kg
4100,2015-12-06,Al Qadarif,Sorghum (Feterita),869,0,,Standard Sack ~90kg
4101,2015-12-02,Al Qadarif,Sesame,9575,0,,KANTAR (45 KG)
4102,2015-12-02,Al Qadarif,Millet,105,0,,Standard Sack ~90kg
4103,2015-12-02,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4104,2015-12-02,Al Qadarif,Sorghum (Feterita),490,0,,Standard Sack ~90kg
4105,2015-11-29,Al Qadarif,Sesame,9174,0,,KANTAR (45 KG)
4106,2015-11-29,Al Qadarif,Millet,105,0,,Standard Sack ~90kg
4107,2015-11-29,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4108,2015-11-29,Al Qadarif,Sorghum (Feterita),374,0,,Standard Sack ~90kg
4109,2015-11-25,Al Qadarif,Sesame,11644,0,,KANTAR (45 KG)
4110,2015-11-25,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4111,2015-11-25,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4112,2015-11-25,Al Qadarif,Sorghum (Feterita),218,0,,Standard Sack ~90kg
4113,2015-11-22,Al Qadarif,Sesame,5783,0,,KANTAR (45 KG)
4114,2015-11-22,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4115,2015-11-22,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4116,2015-11-22,Al Qadarif,Sorghum (Feterita),180,0,,Standard Sack ~90kg
4117,2015-11-19,Al Qadarif,Sesame,4550,0,,KANTAR (45 KG)
4118,2015-11-19,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4119,2015-11-19,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4120,2015-11-19,Al Qadarif,Sorghum (Feterita),0,0,,Standard Sack ~90kg
4121,2015-11-18,"Om Durman, El Salam","Calf (live, 250 Kg)",111,0,,Head
4122,2015-11-18,"Om Durman, El Salam","Bull (350 kg, live)",16,9,,Head
4123,2015-11-18,"Om Durman, El Salam",Local milking Cow - Low Yeilder,10,6,,Head
4124,2015-11-18,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),3685,2210,,Head
4125,2015-11-15,Al Qadarif,Sesame,1603,0,,KANTAR (45 KG)
4126,2015-11-15,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4127,2015-11-15,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4128,2015-11-15,Al Qadarif,Sorghum (Feterita),0,0,,Standard Sack ~90kg
4129,2015-11-11,"Om Durman, El Salam","Calf (live, 250 Kg)",111,0,,Head
4130,2015-11-11,"Om Durman, El Salam","Bull (350 kg, live)",16,9,,Head
4131,2015-11-11,"Om Durman, El Salam",Local milking Cow - Low Yeilder,10,6,,Head
4132,2015-11-11,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4125,1850,,Head
4133,2015-11-11,"Om Durman, El Salam","Calf (live, 250 Kg)",185,0,,Head
4134,2015-11-11,"Om Durman, El Salam","Bull (350 kg, live)",8,5,,Head
4135,2015-11-11,"Om Durman, El Salam",Local milking Cow - Low Yeilder,8,5,,Head
4136,2015-11-11,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),6645,4205,,Head
4137,2015-11-08,Al Qadarif,Sesame,1741,0,,KANTAR (45 KG)
4138,2015-11-08,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4139,2015-11-08,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4140,2015-11-08,Al Qadarif,Sorghum (Feterita),70,0,,Standard Sack ~90kg
4141,2015-11-06,"Om Durman, El Salam","Calf (live, 250 Kg)",111,0,,Head
4142,2015-11-06,"Om Durman, El Salam","Bull (350 kg, live)",16,9,,Head
4143,2015-11-06,"Om Durman, El Salam",Local milking Cow - Low Yeilder,10,6,,Head
4144,2015-11-06,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),4125,1850,,Head
4145,2015-10-29,Al Qadarif,Sesame,1563,0,,KANTAR (45 KG)
4146,2015-10-29,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4147,2015-10-29,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4148,2015-10-29,Al Qadarif,Sorghum (Feterita),36,0,,Standard Sack ~90kg
4149,2015-10-28,"Om Durman, El Salam","Calf (live, 250 Kg)",85,0,,Head
4150,2015-10-28,"Om Durman, El Salam","Bull (350 kg, live)",0,0,,Head
4151,2015-10-28,"Om Durman, El Salam",Local milking Cow - Low Yeilder,8,5,,Head
4152,2015-10-28,"Om Durman, El Salam",Sheep (35 - 40 Kg Live + 2 years),6745,4580,,Head
4153,2015-10-25,Al Qadarif,Sesame,1920,0,,KANTAR (45 KG)
4154,2015-10-25,Al Qadarif,Millet,0,0,,Standard Sack ~90kg
4155,2015-10-25,Al Qadarif,Sorghum (Dabar),0,0,,Standard Sack ~90kg
4156,2015-10-25,Al Qadarif,Sorghum (Feterita),60,0,,Standard Sack ~90kg
